+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                               ;
+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                           ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|hpfircore|u0_m0_wo0_compute                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|hpfircore|u0_m0_wo0_memread                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|hpfircore                                                                                                                                                             ; 35    ; 16             ; 0            ; 16             ; 47     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|intf_ctrl                                                                                                                                                             ; 6     ; 1              ; 1            ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|source                                                                                                                                                                ; 19    ; 2              ; 3            ; 2              ; 19     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst|sink                                                                                                                                                                  ; 32    ; 0              ; 3            ; 0              ; 28     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst|ddc_fir2_0002_ast_inst                                                                                                                                                                       ; 32    ; 7              ; 0            ; 7              ; 19     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1|ddc_fir2_inst                                                                                                                                                                                              ; 29    ; 0              ; 0            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir2_1                                                                                                                                                                                                            ; 29    ; 0              ; 0            ; 0              ; 15     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|\gen_outp_blk:0:outp_blk                                                                                                                                              ; 42    ; 0              ; 11           ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_cma0_delay                                                                                                                                        ; 42    ; 1              ; 2            ; 1              ; 39     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|d_u0_m0_wo0_compute_q_13                                                                                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|d_u0_m0_wo0_compute_q_14                                                                                                                                    ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_memr0_dmem|auto_generated|altsyncram1                                                                                                      ; 36    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_memr0_dmem|auto_generated                                                                                                                  ; 36    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|d_in0_m0_wi0_wo0_assign_id1_q_13                                                                                                                            ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|d_xIn_0_13_mem_dmem|auto_generated|altsyncram1                                                                                                              ; 31    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|d_xIn_0_13_mem_dmem|auto_generated                                                                                                                          ; 31    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr1_mem_dmem|auto_generated|altsyncram1                                                                                                ; 63    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr1_mem_dmem|auto_generated                                                                                                            ; 63    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr3_mem_dmem|auto_generated|altsyncram1                                                                                                ; 63    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr3_mem_dmem|auto_generated                                                                                                            ; 63    ; 0              ; 0            ; 0              ; 48     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr5_mem_dmem|auto_generated|altsyncram1                                                                                                ; 39    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr5_mem_dmem|auto_generated                                                                                                            ; 39    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_compute                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore|u0_m0_wo0_memread                                                                                                                                           ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|hpfircore                                                                                                                                                             ; 35    ; 16             ; 0            ; 16             ; 48     ; 16              ; 16            ; 16              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|intf_ctrl                                                                                                                                                             ; 6     ; 1              ; 1            ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|source                                                                                                                                                                ; 31    ; 2              ; 3            ; 2              ; 31     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst|sink                                                                                                                                                                  ; 32    ; 0              ; 3            ; 0              ; 28     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst|ddc_fir1_0002_ast_inst                                                                                                                                                                       ; 32    ; 7              ; 0            ; 7              ; 31     ; 7               ; 7             ; 7               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1|ddc_fir1_inst                                                                                                                                                                                              ; 29    ; 0              ; 0            ; 0              ; 27     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir1_1                                                                                                                                                                                                            ; 29    ; 0              ; 0            ; 0              ; 27     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|\gen_outp_blk:0:outp_blk                                                                                                                                                 ; 27    ; 0              ; 2            ; 0              ; 25     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_sys_delay_mem_dmem|auto_generated|altsyncram1                                                                                                        ; 16    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_sys_delay_mem_dmem|auto_generated                                                                                                                    ; 16    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|d_u0_m0_wo0_compute_q_12                                                                                                                                       ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_cma0_delay                                                                                                                                           ; 29    ; 3              ; 2            ; 3              ; 26     ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr0_mem_dmem|auto_generated|altsyncram1                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi0_r0_delayr0_mem_dmem|auto_generated                                                                                                               ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi1_r0_delayr2_mem_dmem|auto_generated|altsyncram1                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi1_r0_delayr2_mem_dmem|auto_generated                                                                                                               ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi2_r0_delayr4_mem_dmem|auto_generated|altsyncram1                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi2_r0_delayr4_mem_dmem|auto_generated                                                                                                               ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi3_r0_delayr6_mem_dmem|auto_generated|altsyncram1                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi3_r0_delayr6_mem_dmem|auto_generated                                                                                                               ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi4_r0_delayr8_mem_dmem|auto_generated|altsyncram1                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi4_r0_delayr8_mem_dmem|auto_generated                                                                                                               ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi5_r0_delayr10_mem_dmem|auto_generated|altsyncram1                                                                                                  ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi5_r0_delayr10_mem_dmem|auto_generated                                                                                                              ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi6_r0_delayr12_mem_dmem|auto_generated|altsyncram1                                                                                                  ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi6_r0_delayr12_mem_dmem|auto_generated                                                                                                              ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi7_r0_delayr14_mem_dmem|auto_generated|altsyncram1                                                                                                  ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi7_r0_delayr14_mem_dmem|auto_generated                                                                                                              ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi8_r0_delayr16_mem_dmem|auto_generated|altsyncram1                                                                                                  ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi8_r0_delayr16_mem_dmem|auto_generated                                                                                                              ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi9_r0_delayr18_mem_dmem|auto_generated|altsyncram1                                                                                                  ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi9_r0_delayr18_mem_dmem|auto_generated                                                                                                              ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi10_r0_delayr20_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi10_r0_delayr20_mem_dmem|auto_generated                                                                                                             ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi11_r0_delayr22_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi11_r0_delayr22_mem_dmem|auto_generated                                                                                                             ; 23    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi12_r0_delayr24_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 21    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi12_r0_delayr24_mem_dmem|auto_generated                                                                                                             ; 21    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi13_r0_delayr26_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 21    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi13_r0_delayr26_mem_dmem|auto_generated                                                                                                             ; 21    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi14_r0_delayr28_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 19    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi14_r0_delayr28_mem_dmem|auto_generated                                                                                                             ; 19    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi15_r0_delayr30                                                                                                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_cma1_delay                                                                                                                                           ; 27    ; 1              ; 2            ; 1              ; 24     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|d_u0_m0_wo0_compute_q_11                                                                                                                                       ; 4     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi16_r0_delayr32_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi16_r0_delayr32_mem_dmem|auto_generated                                                                                                             ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi17_r0_delayr34_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi17_r0_delayr34_mem_dmem|auto_generated                                                                                                             ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; radio_1|trx_1|ddc_fir_1|ddc_fir_inst|ddc_fir_0002_ast_inst|hpfircore|u0_m0_wo0_wi18_r0_delayr36_mem_dmem|auto_generated|altsyncram1                                                                                                 ; 25    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
